id,has_availability,availability_30,availability_60,availability_90,availability_365
668588840957722894,t,17,36,56,320
668594985244947670,t,30,60,90,261
668636636029671830,t,20,50,80,353
668695810757446619,,0,0,0,0
668709494431308022,t,15,33,63,332
668790536894124902,t,30,60,90,361
660616845588830929,t,0,0,0,0
660634600986265658,t,15,28,58,333
660719970815526390,t,8,38,68,343
660719985124808232,t,14,38,68,339
671527568194558931,t,13,36,66,93
668790580516589848,t,1,1,1,1
668933309754722779,t,17,43,73,348
669256092473330546,t,23,53,69,278
669262962370111632,t,23,49,79,349
669270615020006916,t,25,55,85,360
669277341458493687,t,15,22,44,309
669382613922964123,t,29,55,80,355
669384225424502630,t,5,11,19,19
669399943343157376,t,19,42,54,320
671536419627639890,,0,0,0,0
671566507328847685,t,0,0,0,208
671567705512870009,t,0,0,0,186
671567921740455346,t,0,0,0,207
671580159321155738,t,5,18,46,318
671678334192081415,t,21,35,53,310
669527184454446643,t,15,19,38,273
669702992227467750,t,8,15,26,283
670055298019919006,t,15,43,73,100
670073320038371823,t,17,41,71,98
670090281867533661,t,9,23,53,80
670115842838120278,t,14,27,52,317
670116425095495153,t,1,1,1,1
671695789361554740,t,10,34,60,86
672413982687567161,t,28,43,73,348
672485728118141393,t,30,57,77,310
672613084245873721,t,29,59,88,346
673003403427745061,t,25,40,51,306
673003454736207817,t,30,43,56,321
673077711255344132,t,1,18,27,262
673331087751541915,t,24,31,44,166
670117911435163747,t,0,0,0,0
670129368098452130,t,15,42,72,99
670135583124877417,t,18,41,67,335
670144942818769471,t,10,28,58,85
670187206350824391,t,0,0,0,214
670303473631647589,,0,0,0,0
670367816325037585,t,6,6,6,6
670429013609652311,t,3,10,13,184
673340743708465544,t,2,7,8,48
673674768842844279,t,15,45,70,97
673798185532635198,t,9,34,64,244
673844036410766298,t,5,10,25,205
673877249731765629,t,1,1,1,1
674041839359736626,t,4,13,26,76
670682334982023619,t,7,21,48,315
670689422005745490,t,6,21,44,306
670706005214293920,t,5,5,5,5
670706095592668193,t,5,5,5,5
670729441217258728,t,3,3,3,3
671086008653636974,t,21,34,53,190
671397647990440453,t,29,59,89,364
671441341373233282,t,29,59,89,179
671452160669082657,t,29,59,88,88
671483146380705122,t,10,36,60,317
671483179276171943,t,30,60,86,361
671487326993336397,t,29,59,86,361
671518202541891354,t,23,49,79,106
671518283488467709,t,15,19,23,183
671520507514598176,,0,0,0,0
678152889658575930,t,1,26,56,324
678168186044766802,t,30,60,84,349
674053978452948783,t,3,11,17,129
674350626008237005,t,0,0,17,107
678168241625836712,t,30,60,90,365
678185195909586002,t,30,60,90,365
678202240258484106,t,8,36,66,341
678208623953275265,t,12,31,54,327
678213492915217121,t,16,37,63,338
678216676695885429,t,5,26,56,331
678219194774920579,t,25,55,85,360
678254461834009180,t,8,38,68,68
678467827652575997,t,10,23,36,217
678703253162425521,t,29,55,85,85
674409958972494834,t,11,26,43,311
674472604005759201,t,16,46,76,344
678823489572587089,t,1,4,34,309
678828060738488850,t,26,52,82,345
678891371298482174,t,8,13,32,212
678921423724800490,t,25,49,72,72
678921568859039934,t,20,35,58,58
678921694754087119,t,7,26,39,39
678954023743222665,t,5,29,59,334
679035343953547751,t,14,20,21,96
674547516523585066,t,25,55,85,112
674558548136423635,t,10,27,57,83
674680213413731905,t,15,45,69,324
674687908992850454,t,22,45,59,289
675195566319354276,t,14,22,48,170
679077110234235076,t,0,0,0,0
679088942192706585,t,25,47,77,346
679357932039959156,t,14,31,61,336
679534900751795588,t,9,32,58,333
679580567890476144,t,6,29,51,139
679598978237880893,t,0,13,13,13
679618571872785197,t,9,39,69,69
679743683874532733,t,6,27,47,314
679743737283717690,t,19,40,70,340
679762393045355899,t,0,0,0,66
675195669163520910,t,2,5,10,55
675232017596921608,t,29,30,48,323
675438503257310980,t,29,45,75,310
675482355213625311,t,25,55,85,360
675611796072412301,t,0,0,0,0
675763800663976401,t,1,18,46,314
680143474504168775,t,22,23,38,310
680191687514684279,t,30,60,90,365
680199727563428704,t,26,50,78,326
680215852739180265,t,8,12,15,263
680286890618852371,t,7,10,17,273
680390458870624608,t,2,19,49,49
680539478103561346,t,19,35,42,300
680561613438322641,t,13,18,29,296
680563682211155756,t,1,1,1,1
680570692638510460,t,26,50,80,344
680578292068022316,t,1,1,1,1
680587433544943818,t,22,52,82,352
680594919912563838,t,29,56,86,359
675764378608570097,t,17,47,77,344
675773610946981063,t,20,36,66,121
675805291713704385,t,16,26,45,185
675822991494850077,t,5,6,22,77
675844725530978618,t,1,4,9,54
680862615792125757,t,7,37,67,342
680972439093497699,t,2,5,9,217
680972821589629759,t,4,11,15,242
681092916279068343,t,1,1,1,1
681202945907960471,t,6,36,66,341
681212281575954077,t,6,21,51,232
681219366832273170,t,24,51,78,353
681234616182228834,t,4,11,31,306
675848214967405334,t,25,55,85,352
675854006874705370,t,23,53,83,350
675855783771403229,t,28,58,88,355
681250742264470044,t,23,49,79,354
681272948440959584,t,6,11,35,310
681283066978059792,t,10,17,42,317
681699587419424580,t,0,0,0,0
681798927370501487,t,6,29,59,149
681801836032666396,t,12,19,44,319
682287577641761638,t,6,9,13,188
682320254702411701,t,30,54,78,349
682436642333511158,t,0,0,0,0
675895399806179014,t,7,37,67,342
675896964704260910,t,3,12,38,303
675906024644648163,t,5,15,45,311
675911540550311684,t,13,26,56,325
675914731846279457,t,8,20,45,308
675915074518568055,t,5,16,40,312
675920958147391232,t,2,12,42,313
682436765969754874,t,0,0,0,0
682454207654941859,t,8,36,66,341
682497759216646047,t,23,53,83,358
682502258478376016,t,20,40,70,345
682504426123730846,t,10,14,17,262
682615909526625583,t,17,22,40,284
682616141738745995,t,0,0,0,45
682685796763843795,t,6,36,66,341
682695151774129156,t,11,34,64,339
675928046013572585,t,8,15,35,293
675951771892223350,t,0,0,0,0
676013381374191983,t,29,59,89,364
676061895882976407,t,21,44,74,349
682699488395273927,t,9,26,38,119
682932296850844510,t,22,29,41,305
683156975247054667,t,1,1,1,1
683202989191574697,t,22,45,72,159
683343517059881496,t,30,60,90,365
683422032336687009,t,11,15,38,306
683442500195972018,t,13,19,23,275
683470725926637651,t,7,11,17,222
683479017315969243,t,0,0,0,251
676097680508548528,t,12,26,43,219
676097792263902497,t,12,23,42,211
676098202060556595,t,8,16,35,204
676098297527080247,t,6,20,36,202
676612544170827498,t,22,52,82,291
676651237053186674,t,7,37,67,153
676663577006021904,t,1,1,1,1
676670607069932067,t,4,11,20,189
676793699657967080,t,0,0,0,0
677268580834081815,t,7,37,67,332
677641147492382617,t,0,0,0,0
677907390287181468,t,0,0,0,64
683700154296382041,t,21,29,46,203
683937077570683076,t,8,21,38,286
683960176543841594,t,12,16,21,117
684051942850620410,t,5,17,25,183
684060511213505448,t,14,28,55,246
684362559146377111,t,27,57,83,358
684612684755754004,t,5,15,36,311
684628643659944963,t,30,60,90,365
677998895623540933,t,6,11,18,139
690548871621423446,t,0,0,0,0
684690090561042618,t,0,23,53,262
684699562071754889,t,22,48,78,258
684792328816169847,t,29,59,89,89
685165817158519077,t,23,43,67,342
685909478501916115,t,19,32,62,275
685930921181739284,t,0,0,0,0
686241117853733474,t,24,38,55,230
686249419741698512,t,25,45,61,222
686258921367702668,t,27,44,66,250
690632823512299091,,0,0,0,0
691035351644537799,t,22,22,22,22
691146497015669276,t,8,21,36,259
691208667046722646,t,21,27,43,237
691226769388396043,t,13,31,61,241
686270812140791344,t,27,46,66,252
686274892358565533,t,17,32,49,219
686473676516258923,t,20,29,53,310
686487296640145832,t,1,1,1,1
686684410731521506,t,26,49,75,348
686699836876977355,t,30,60,90,365
686753627521549946,t,16,31,61,241
686775741973117142,t,17,44,74,254
691350004936690553,t,8,23,46,321
691382665388823116,t,4,12,22,269
691761829766504772,t,26,45,75,349
691880102713509907,t,9,29,56,327
691896702198861126,t,0,0,0,202
686789087813151324,t,29,52,82,240
686797345095414308,t,15,42,72,252
686808440903930189,t,11,30,60,240
686823526573364258,t,12,42,72,252
686835798080813201,t,12,28,56,236
686843426267156653,t,16,42,72,252
686847986786156760,t,6,26,52,232
691926975552554780,t,9,23,44,310
691944865227113885,t,1,4,4,4
691950054477927718,t,29,45,67,247
692009155298492132,t,30,60,90,365
692090116797702397,t,11,24,46,318
692106134010283893,t,9,24,48,317
692117263979615671,t,2,8,25,293
692353641322704911,t,2,7,21,209
692459482895622363,t,26,48,75,350
692505952848519967,t,0,0,0,0
686942954580602212,t,28,51,70,339
687035401205283049,t,0,9,20,282
687447848941001844,t,21,29,37,105
687735880597185334,t,11,20,29,286
687826431372504483,t,1,1,1,1
688234210487286077,t,23,53,83,358
688246843382246869,t,21,49,79,348
688259527256760764,t,13,28,52,320
688268147299083269,t,23,53,80,355
693195266029048931,t,28,58,88,363
693335851968065652,t,29,59,89,312
693341445371580194,t,25,52,76,331
688365320857961669,t,28,58,88,346
688370986371771675,t,0,0,0,0
688374233241397983,t,16,37,60,82
688450114693232223,t,23,26,35,173
688462365791129975,t,17,24,37,280
688505483981153952,t,0,0,0,0
689007671208969955,t,25,55,85,336
689215512339113940,t,0,0,0,0
693418502738620643,t,0,0,0,0
693435517925963828,t,0,0,0,0
693482681609892860,t,0,0,0,0
693543924668691674,t,0,0,0,0
693880610782004572,t,11,24,43,318
693891606219861591,t,24,30,53,281
689613904443207056,t,12,33,57,323
689627622800735265,t,17,22,27,225
689736312233401928,t,27,29,46,226
689746263307112305,t,9,21,28,286
689767667517490986,t,27,33,63,122
690255510252899225,t,0,0,0,0
690279559592760887,t,8,9,17,125
690358231563265701,t,22,52,78,353
694346293486035332,t,1,1,1,1
694662680092229537,t,1,1,1,1
694716857049084616,t,14,23,39,279
694746968384913144,t,0,30,54,292
690491107411116694,t,0,0,0,68
690531521824126473,t,0,15,39,101
698707474764883022,t,2,9,39,64
698940828674526940,t,7,37,65,132
698991860142398571,t,10,15,25,286
699009150868538062,t,1,1,1,1
699063962628195878,t,0,0,0,163
699078985830456214,t,8,38,62,161
699101661955905675,t,27,57,87,249
694747691160698435,t,8,38,68,298
694749786479013571,t,3,21,42,257
694802089570320892,t,14,27,47,191
694870472148799005,t,10,33,59,334
695308535630385643,t,0,16,46,130
695336097565752300,t,23,53,83,358
695409848849167766,t,9,12,27,302
695438447998483760,t,21,51,81,356
695498331870182819,t,0,0,0,0
695550732814401104,t,1,1,1,1
695550889159283221,t,1,1,1,1
695638852944001546,t,12,21,36,305
695989617073731082,t,23,39,62,236
696196514063747857,t,7,11,20,87
696249946142404261,t,0,0,0,0
696265338919704142,,0,0,0,0
696271185827749980,,0,0,0,0
696289452199852145,t,19,31,38,145
699108653450256718,t,19,42,72,347
699118781190870333,t,1,1,1,1
699130184936505699,t,16,28,41,296
699131783745341168,t,29,59,89,364
699294470386397551,t,24,37,52,297
699713543059289148,t,16,27,50,294
699878089819958108,t,6,30,60,298
699913708301311206,t,7,28,53,262
696316404316713338,,0,0,0,0
696323409005330667,,0,0,0,0
696445716118055180,t,0,0,0,0
696459688356194733,t,0,0,0,0
696781327673134703,t,6,34,57,332
696867829158120325,t,3,9,19,194
699977460521619955,t,7,21,30,273
700475746745358023,t,0,0,0,0
700570414506465333,t,12,23,38,281
700582168757020779,t,13,35,65,155
700598182161821180,t,22,47,77,349
700643852468917013,t,6,33,49,307
700653887925487001,t,30,58,88,362
700669128206754014,t,30,60,90,362
700669983562051561,t,0,0,5,280
700680763791386749,t,30,60,90,362
697078868804820464,t,24,24,24,24
697093226088188169,t,13,34,57,230
700896367726867247,t,17,41,71,226
701181066141994276,t,11,31,51,141
701317538567349899,t,0,0,0,0
701894100131894915,t,11,28,53,302
701898909966784132,t,9,17,43,207
701934726393670095,t,1,8,37,185
702134534236047594,t,1,1,1,1
702156821912161209,t,30,57,87,300
697093882405325749,t,30,60,90,339
697164768367568706,,0,0,0,0
697468671259627318,t,28,54,82,352
697800016739986331,t,24,44,65,147
697879532483290151,t,25,47,75,350
697912897649494328,t,16,39,58,228
697945349117853416,t,17,34,57,323
698395608063826185,t,25,55,85,356
707148970145783390,t,23,49,79,354
707299820918075662,t,1,1,1,1
707700106316493480,t,29,55,80,351
708100293609937986,t,30,51,61,254
702781101654345515,t,25,49,75,350
702866145238321461,t,9,20,31,260
703403514277123491,t,19,37,61,183
703621189921852325,t,19,42,72,295
704054016312110761,t,12,36,66,331
704087802011759811,t,4,7,23,107
704155948212792666,t,6,8,21,234
704203230682115848,t,23,53,83,291
704255952892852180,t,0,0,0,0
704332824630979349,t,12,31,54,329
704411078977999406,t,29,59,89,89
704491871918096328,t,3,14,32,208
704508569290365678,t,6,15,39,214
704518460603928743,t,7,15,38,214
704528101103897076,t,6,11,26,204
704538315864340147,t,5,8,31,207
708136205003666690,t,13,30,60,241
704548339516531200,t,2,10,26,194
704772885769408806,t,21,42,62,335
704846077161522262,t,11,21,43,188
704890107730729196,t,0,0,7,248
704931244717267685,t,0,0,0,81
704939084849752501,t,25,52,82,354
704939189587967226,t,30,56,86,361
708189611944441133,t,30,53,53,205
709147647003606453,t,29,59,89,319
709276957018746992,t,8,13,23,167
709291978579551241,t,20,38,59,296
709308142483676548,t,22,41,64,308
709315097361754808,t,22,40,52,296
709319184287700239,t,27,52,75,338
709334263774511663,t,8,21,39,181
709343475552567477,t,29,59,89,364
709345455324297019,t,29,53,68,219
709348759621220800,t,0,0,7,272
709527319688846428,t,0,0,0,0
709838583442897015,t,7,12,16,139
709870836064538859,t,17,40,51,310
709888000007441607,t,21,40,53,277
704952913067636162,t,5,16,43,302
704957787404610230,t,13,21,36,147
704997477835659127,t,0,0,0,0
705183494198495692,t,30,60,90,365
705426957143498265,t,23,46,75,346
705485075065204558,t,0,0,0,250
705697742624554058,t,0,0,0,0
705698552621017211,t,23,53,83,83
705701598743643324,t,23,47,71,329
709904653220276312,t,17,37,60,291
709911460463681117,t,30,55,79,347
709911520365782154,t,16,31,49,270
709926607257049855,t,30,55,80,341
709952088387812196,t,12,37,46,267
709954672997464499,t,0,0,6,216
705929775929615154,t,16,29,54,285
706143678007545498,t,29,59,89,364
706250474601660870,t,12,21,26,211
706379192600761653,,0,0,0,0
707127564955894318,t,15,26,46,216
715645798819845182,t,7,11,15,279
715675512391486090,t,30,57,87,362
715841395766471929,t,10,32,62,242
716402362598873278,t,29,59,89,269
716559349982855831,t,4,20,39,212
716596127293843219,t,13,17,23,271
716596634809296832,t,10,13,18,193
716694270268104754,t,30,56,85,354
716706896478751428,t,28,52,78,336
717268532006502189,t,16,26,37,297
717275879543872354,,0,0,0,0
709955983663121995,t,0,0,0,0
709961776262314566,t,20,41,53,300
709969704594083193,t,17,38,52,303
710131686712061823,t,14,41,71,346
710135482074031092,t,26,49,79,122
710145345189053518,t,0,0,0,47
710180136249109059,t,2,7,13,220
710210529885982957,t,10,17,41,303
710254372614272448,t,5,15,26,297
718556391536366330,t,30,60,90,365
718733645208146435,,0,0,0,0
718791444074453500,f,0,0,0,0
718792430767950391,,0,0,0,0
718841329892035900,,0,0,0,0
718860697438692635,,0,0,0,0
718864622909867650,,0,0,0,0
718868203012127608,,0,0,0,0
718871668755016363,,0,0,0,0
718909977348647621,t,14,36,53,252
719367111510962968,t,26,45,70,342
719493087552447947,t,22,42,72,72
710537396868474454,t,5,27,51,315
710540672529843615,t,11,27,53,308
710627938446029837,t,10,18,46,226
710630160411814932,t,6,12,36,216
710638639735005640,t,5,22,52,232
719630391098399231,t,30,60,90,332
720206006986342675,t,28,57,84,281
720681083464350126,t,29,59,89,353
720681198741799234,t,16,43,73,341
720717482842797077,t,0,21,51,326
720744336399992289,t,0,0,0,0
720765783591433801,t,28,53,80,283
720775601885795520,t,30,49,76,99
710722724673569085,t,1,27,54,54
711409811268683774,t,7,30,60,335
720796435716382601,,0,0,0,0
720802429150565788,t,15,15,15,15
720888571082985968,f,0,0,0,0
720903645392872760,t,0,0,0,0
720935810589293617,f,0,0,0,0
721008241404776278,f,0,0,0,0
721072206905960779,f,0,0,0,0
721089463401305779,t,30,57,87,348
721095007452324937,f,0,0,0,0
721436514137441309,f,0,0,0,0
721465395225828609,f,0,0,0,0
721501727460405331,f,0,0,0,0
721519341740035450,t,3,11,31,302
721519744875066432,t,8,23,32,280
721519862865799004,t,8,21,32,305
721520007529224365,t,16,39,60,335
721521036444511318,t,9,21,41,316
721521835682816463,t,0,0,0,0
721529706121393288,t,6,19,29,300
721530672234074004,t,5,18,26,301
721530852732688562,t,4,14,23,289
721543593964076563,t,25,48,50,314
721544999033902633,t,0,0,0,0
721552765910124193,f,0,0,0,0
721555263194713817,t,29,59,85,360
721560296684888984,t,29,59,89,364
721568984511507616,t,29,59,89,364
721590147980521160,t,1,1,1,1
721657599911997556,t,9,19,39,312
722300958953969263,t,10,27,36,305
722328381313096809,t,25,42,67,318
711472756938992169,t,10,31,61,336
712045772976414907,t,25,46,66,332
712626502848254960,t,0,0,0,0
722569813040522069,t,10,39,69,278
723015941115964926,t,30,53,83,357
723154273098852706,t,17,21,21,21
723695465582903474,t,30,60,90,346
723842839980204290,t,23,53,83,356
723914609012231500,t,19,39,61,326
724338866542934633,t,1,1,1,1
724482994579957142,t,10,26,49,320
724490772704571883,t,0,0,0,64
712647214449626863,t,14,21,36,274
712696149925242103,t,5,23,53,328
712739673377695818,t,23,50,80,341
724505903249609662,t,12,25,42,288
724561667272194299,t,22,46,63,318
724581923233599269,t,0,0,0,0
724719201377423495,t,7,10,18,288
724756114136916822,t,10,18,32,243
724765458587969520,t,17,31,51,326
725056413712392970,t,27,56,83,353
712746948682984884,t,25,55,78,336
712789752063265623,t,1,6,16,265
712943411266793128,t,19,39,66,338
713107569505414846,t,16,38,68,123
713139523702235766,t,5,11,34,153
713139897224259847,t,8,15,38,94
725249584062919609,t,0,0,0,68
725455928381860128,t,11,16,28,173
725783759729736390,t,23,53,83,358
725863891986760086,t,30,57,87,351
725930156027891754,t,0,0,0,0
726578582089416565,t,0,0,0,0
726580256327463144,t,13,43,73,253
726593784107453667,t,0,0,0,0
713187666630286709,t,5,7,24,73
713494757506485852,t,21,39,69,344
713801713752587902,t,30,60,90,364
714208834244881477,t,4,4,9,284
714253199434695552,t,17,33,52,310
714268305525881484,t,15,45,75,350
714518589220813977,,0,0,0,0
714520144633522320,t,16,28,51,326
714985747264453659,t,29,53,83,251
714988272049941230,t,23,32,50,310
715035883608139731,t,0,0,20,196
715051766658920533,t,17,32,58,214
715245692319165081,t,0,0,0,0
726602824408316452,t,15,45,75,255
726646867156317984,t,21,29,45,291
726727074895150318,t,0,0,0,0
726750099631072893,t,29,55,84,359
727242715715406230,t,14,20,20,40
727290048714518009,t,7,13,29,278
727397004916162040,t,5,14,43,223
727405866933395367,t,7,21,46,226
